"sle","susdat_id"
"17","14909"
"17","123353"
"17","24111"
"17","24113"
"17","24162"
"17","24182"
"17","24227"
"17","24239"
"17","24248"
"17","24262"
"17","24255"
"17","84806"
"17","86754"
"17","24319"
"17","55180"
"17","24343"
"17","24377"
"17","24388"
"17","24368"
"17","24384"
"17","24401"
"17","79215"
"17","24404"
"17","24417"
"17","24432"
"17","1205"
"17","24482"
"17","24485"
"17","85209"
"17","85013"
"17","24522"
"17","24538"
"17","85169"
"17","24602"
"17","24606"
"17","24621"
"17","24634"
"17","45190"
"17","24645"
"17","24661"
"17","44678"
"17","24671"
"17","24673"
"17","87058"
"17","24676"
"17","24705"
"17","24712"
"17","24718"
"17","24724"
"17","24738"
"17","86929"
"17","24745"
"17","24748"
"17","24774"
"17","24780"
"17","24788"
"17","53498"
"17","24799"
"17","51882"
"17","81485"
"17","24843"
"17","130050"
"17","24851"
"17","51947"
"17","24881"
"17","24923"
"17","24924"
"17","51099"
"17","24983"
"17","24986"
"17","25007"
"17","51313"
"17","25052"
"17","25059"
"17","25066"
"17","51134"
"17","25095"
"17","25099"
"17","25105"
"17","25115"
"17","47977"
"17","87037"
"17","48076"
"17","86771"
"17","25216"
"17","46469"
"17","25261"
"17","25297"
"17","25319"
"17","25326"
"17","25329"
"17","25359"
"17","25370"
"17","47529"
"17","25406"
"17","53624"
"17","25428"
"17","25464"
"17","25487"
"17","25499"
"17","53385"
"17","25511"
"17","25526"
"17","25557"
"17","25568"
"17","25574"
"17","25579"
"17","25583"
"17","25604"
"17","25617"
"17","25632"
"17","25636"
"17","25653"
"17","25688"
"17","25687"
"17","25689"
"17","51562"
"17","51175"
"17","25732"
"17","25733"
"17","81953"
"17","25784"
"17","25787"
"17","25812"
"17","25834"
"17","52858"
"17","25859"
"17","52450"
"17","25879"
"17","52069"
"17","25893"
"17","25909"
"17","25929"
"17","53986"
"17","25950"
"17","54041"
"17","54550"
"17","26000"
"17","51438"
"17","51960"
"17","26037"
"17","26042"
"17","26052"
"17","26059"
"17","26080"
"17","26083"
"17","26087"
"17","26097"
"17","85597"
"17","48040"
"17","26124"
"17","26133"
"17","26158"
"17","26168"
"17","26171"
"17","26177"
"17","26184"
"17","26202"
"17","41815"
"17","9303"
"17","44951"
"17","26264"
"17","26266"
"17","26267"
"17","26273"
"17","26280"
"17","26286"
"17","26304"
"17","49028"
"17","26336"
"17","47744"
"17","26373"
"17","26371"
"17","26385"
"17","26388"
"17","26391"
"17","47623"
"17","26410"
"17","26420"
"17","26433"
"17","26439"
"17","26476"
"17","26478"
"17","26485"
"17","26489"
"17","26503"
"17","81706"
"17","26537"
"17","51409"
"17","26575"
"17","26598"
"17","26609"
"17","81950"
"17","50985"
"17","26650"
"17","84513"
"17","46019"
"17","120263"
"17","26742"
"17","26755"
"17","50569"
"17","26838"
"17","26844"
"17","49690"
"17","26858"
"17","26864"
"17","26919"
"17","50386"
"17","48659"
"17","26962"
"17","50105"
"17","27017"
"17","27036"
"17","27046"
"17","27060"
"17","27078"
"17","27132"
"17","27142"
"17","27145"
"17","10848"
"17","27158"
"17","27161"
"17","27168"
"17","27199"
"17","49161"
"17","49162"
"17","84013"
"17","27214"
"17","27217"
"17","13338"
"17","27237"
"17","27239"
"17","27243"
"17","27248"
"17","27256"
"17","27263"
"17","27274"
"17","27291"
"17","48564"
"17","27308"
"17","48225"
"17","27348"
"17","48756"
"17","27360"
"17","27375"
"17","48749"
"17","51286"
"17","49422"
"17","27436"
"17","27421"
"17","27456"
"17","48764"
"17","27474"
"17","27478"
"17","27481"
"17","84419"
"17","27501"
"17","27511"
"17","27529"
"17","27535"
"17","27546"
"17","27553"
"17","27563"
"17","27576"
"17","50563"
"17","27600"
"17","27622"
"17","27639"
"17","82781"
"17","27649"
"17","27681"
"17","27690"
"17","27694"
"17","27709"
"17","27714"
"17","27716"
"17","27722"
"17","27730"
"17","81905"
"17","73307"
"17","83721"
"17","27758"
"17","27770"
"17","27782"
"17","27807"
"17","27808"
"17","50643"
"17","27831"
"17","83948"
"17","27849"
"17","3430"
"17","27865"
"17","27883"
"17","27890"
"17","18875"
"17","27894"
"17","27920"
"17","15305"
"17","47479"
"17","27947"
"17","27957"
"17","47622"
"17","81846"
"17","27982"
"17","51697"
"17","50453"
"17","28001"
"17","81907"
"17","83649"
"17","28101"
"17","51004"
"17","28140"
"17","28162"
"17","28172"
"17","28179"
"17","28186"
"17","28193"
"17","28245"
"17","48877"
"17","28286"
"17","28294"
"17","28296"
"17","49727"
"17","28322"
"17","18887"
"17","28346"
"17","28355"
"17","28361"
"17","28382"
"17","28397"
"17","83874"
"17","49890"
"17","28439"
"17","28505"
"17","28531"
"17","28534"
"17","28603"
"17","28619"
"17","28627"
"17","28641"
"17","83727"
"17","28642"
"17","50459"
"17","28660"
"17","28690"
"17","28692"
"17","28704"
"17","28713"
"17","28716"
"17","28723"
"17","49229"
"17","83239"
"17","28759"
"17","28773"
"17","28791"
"17","28807"
"17","28823"
"17","49693"
"17","28853"
"17","50301"
"17","28874"
"17","28886"
"17","28900"
"17","83803"
"17","47857"
"17","28936"
"17","50825"
"17","18920"
"17","4132"
"17","28965"
"17","28979"
"17","28986"
"17","82034"
"17","28997"
"17","29024"
"17","29027"
"17","29045"
"17","29070"
"17","50055"
"17","29086"
"17","51334"
"17","5699"
"17","84759"
"17","29123"
"17","29135"
"17","29146"
"17","29154"
"17","29192"
"17","29201"
"17","41849"
"17","59259"
"17","29240"
"17","29244"
"17","29246"
"17","103120"
"17","29276"
"17","89709"
"17","121626"
"17","41536"
"17","29318"
"17","29325"
"17","29330"
"17","29341"
"17","29351"
"17","29364"
"17","87831"
"17","29394"
"17","89516"
"17","16281"
"17","29415"
"17","48353"
"17","59382"
"17","29433"
"17","41855"
"17","29454"
"17","29470"
"17","29475"
"17","54758"
"17","29493"
"17","29495"
"17","41859"
"17","29519"
"17","29521"
"17","83510"
"17","29549"
"17","49234"
"17","29590"
"17","29617"
"17","29629"
"17","90423"
"17","29635"
"17","29651"
"17","29657"
"17","88086"
"17","29663"
"17","29674"
"17","29678"
"17","48975"
"17","29704"
"17","49471"
"17","29725"
"17","121001"
"17","55226"
"17","29732"
"17","29733"
"17","29735"
"17","29752"
"17","87764"
"17","29763"
"17","29779"
"17","29798"
"17","29825"
"17","57555"
"17","41675"
"17","18655"
"17","89235"
"17","48444"
"17","1512"
"17","57755"
"17","29905"
"17","29919"
"17","57427"
"17","29926"
"17","29937"
"17","29940"
"17","29957"
"17","29963"
"17","88973"
"17","41449"
"17","30031"
"17","42165"
"17","48423"
"17","30058"
"17","30062"
"17","30071"
"17","41726"
"17","30091"
"17","12939"
"17","18314"
"17","30109"
"17","2135"
"17","30126"
"17","30130"
"17","30143"
"17","30155"
"17","30159"
"17","41738"
"17","41741"
"17","30184"
"17","7028"
"17","126778"
"17","88398"
"17","19032"
"17","30243"
"17","30248"
"17","30283"
"17","56298"
"17","30307"
"17","46554"
"17","30328"
"17","88330"
"17","30355"
"17","30358"
"17","30361"
"17","30367"
"17","30369"
"17","30377"
"17","81196"
"17","30396"
"17","30405"
"17","57150"
"17","30411"
"17","30423"
"17","57303"
"17","30439"
"17","30445"
"17","30447"
"17","59402"
"17","30457"
"17","60503"
"17","89588"
"17","90340"
"17","57539"
"17","30496"
"17","93659"
"17","668"
"17","30517"
"17","30531"
"17","30553"
"17","30554"
"17","43684"
"17","30577"
"17","30584"
"17","42721"
"17","30596"
"17","30601"
"17","30607"
"17","4289"
"17","89620"
"17","30628"
"17","30635"
"17","30650"
"17","30660"
"17","30669"
"17","83327"
"17","30674"
"17","88829"
"17","43224"
"17","11857"
"17","30705"
"17","30721"
"17","88949"
"17","43690"
"17","42782"
"17","30741"
"17","57041"
"17","30783"
"17","30785"
"17","30794"
"17","30805"
"17","30812"
"17","89011"
"17","30818"
"17","30819"
"17","30827"
"17","57707"
"17","30842"
"17","30847"
"17","30850"
"17","30865"
"17","30868"
"17","30878"
"17","56014"
"17","30892"
"17","48151"
"17","88822"
"17","30924"
"17","88200"
"17","30935"
"17","30954"
"17","30956"
"17","30960"
"17","30968"
"17","19063"
"17","57278"
"17","30980"
"17","57196"
"17","89259"
"17","31001"
"17","31005"
"17","31032"
"17","31044"
"17","57038"
"17","48978"
"17","31075"
"17","31079"
"17","88457"
"17","31088"
"17","31092"
"17","11304"
"17","31113"
"17","31122"
"17","31138"
"17","31144"
"17","31182"
"17","83160"
"17","31211"
"17","31221"
"17","31231"
"17","31271"
"17","31279"
"17","31295"
"17","31307"
"17","81720"
"17","31326"
"17","31332"
"17","42865"
"17","31336"
"17","31350"
"17","14025"
"17","31378"
"17","31386"
"17","31394"
"17","73507"
"17","43455"
"17","31412"
"17","16251"
"17","31449"
"17","31458"
"17","45749"
"17","42954"
"17","31476"
"17","82422"
"17","42955"
"17","31517"
"17","46110"
"17","44069"
"17","31551"
"17","31555"
"17","43532"
"17","43629"
"17","8197"
"17","31570"
"17","31573"
"17","48774"
"17","46573"
"17","31595"
"17","31641"
"17","31642"
"17","31644"
"17","31678"
"17","31686"
"17","31702"
"17","89048"
"17","31738"
"17","89252"
"17","31772"
"17","31789"
"17","15730"
"17","31811"
"17","31824"
"17","31835"
"17","31848"
"17","42462"
"17","31878"
"17","31868"
"17","31880"
"17","31887"
"17","31899"
"17","57871"
"17","31928"
"17","31947"
"17","31949"
"17","31982"
"17","45082"
"17","32009"
"17","32015"
"17","14740"
"17","32052"
"17","45268"
"17","32064"
"17","14775"
"17","32106"
"17","58209"
"17","32120"
"17","32124"
"17","32127"
"17","89089"
"17","44635"
"17","58313"
"17","32162"
"17","32180"
"17","32181"
"17","125756"
"17","11637"
"17","32228"
"17","4985"
"17","32241"
"17","56515"
"17","32305"
"17","32311"
"17","32341"
"17","32345"
"17","88584"
"17","32362"
"17","32417"
"17","32409"
"17","32414"
"17","16269"
"17","59232"
"17","89723"
"17","32468"
"17","32453"
"17","32472"
"17","32475"
"17","45321"
"17","32496"
"17","57604"
"17","32542"
"17","32581"
"17","8808"
"17","32622"
"17","32865"
"17","32638"
"17","8521"
"17","32661"
"17","89267"
"17","32675"
"17","79875"
"17","32686"
"17","32699"
"17","81074"
"17","32719"
"17","79878"
"17","32725"
"17","32743"
"17","121488"
"17","32759"
"17","38044"
"17","32777"
"17","32785"
"17","32791"
"17","58748"
"17","32874"
"17","32935"
"17","43744"
"17","32932"
"17","32939"
"17","4989"
"17","32988"
"17","32995"
"17","33011"
"17","33039"
"17","58418"
"17","33081"
"17","33082"
"17","33096"
"17","88891"
"17","33132"
"17","33137"
"17","33141"
"17","44057"
"17","33160"
"17","33168"
"17","33174"
"17","33189"
"17","33194"
"17","33204"
"17","60277"
"17","33211"
"17","33216"
"17","58111"
"17","33250"
"17","33259"
"17","33263"
"17","33272"
"17","80725"
"17","33301"
"17","33306"
"17","33322"
"17","56626"
"17","43210"
"17","33334"
"17","33342"
"17","33349"
"17","33378"
"17","55900"
"17","33416"
"17","23954"
"17","33427"
"17","33425"
"17","102968"
"17","36667"
"17","87073"
"17","33452"
"17","44453"
"17","88128"
"17","33478"
"17","33486"
"17","44962"
"17","33503"
"17","33505"
"17","33525"
"17","33537"
"17","33546"
"17","87526"
"17","88254"
"17","33596"
"17","33598"
"17","5409"
"17","33619"
"17","43390"
"17","33634"
"17","33647"
"17","33651"
"17","28077"
"17","33688"
"17","48030"
"17","33715"
"17","42914"
"17","33742"
"17","53899"
"17","85867"
"17","33783"
"17","33803"
"17","33810"
"17","37806"
"17","33823"
"17","33851"
"17","54244"
"17","33867"
"17","87240"
"17","33897"
"17","33914"
"17","33927"
"17","33946"
"17","85820"
"17","52953"
"17","6796"
"17","34025"
"17","34018"
"17","34031"
"17","14990"
"17","34060"
"17","34108"
"17","5532"
"17","34118"
"17","34150"
"17","34138"
"17","34140"
"17","56865"
"17","34157"
"17","47409"
"17","55680"
"17","82675"
"17","33908"
"17","15555"
"17","47463"
"17","88339"
"17","47469"
"17","34267"
"17","46977"
"17","34271"
"17","85671"
"17","4152"
"17","34285"
"17","79499"
"17","46308"
"17","56063"
"17","87988"
"17","34312"
"17","34319"
"17","76444"
"17","34346"
"17","82428"
"17","55933"
"17","34400"
"17","34409"
"17","34426"
"17","34405"
"17","34457"
"17","76445"
"17","124838"
"17","34476"
"17","87597"
"17","34508"
"17","34527"
"17","34555"
"17","17208"
"17","34592"
"17","34628"
"17","34649"
"17","34658"
"17","34664"
"17","34707"
"17","34677"
"17","81531"
"17","81043"
"17","34736"
"17","81045"
"17","625"
"17","14646"
"17","34773"
"17","34789"
"17","34809"
"17","55568"
"17","124093"
"17","34871"
"17","79109"
"17","34889"
"17","34884"
"17","34897"
"17","34904"
"17","34910"
"17","14720"
"17","34988"
"17","35019"
"17","35024"
"17","35034"
"17","35087"
"17","35095"
"17","35100"
"17","35105"
"17","43361"
"17","35126"
"17","35165"
"17","35176"
"17","35174"
"17","35193"
"17","35202"
"17","35222"
"17","24926"
"17","79322"
"17","79332"
"17","35253"
"17","35284"
"17","35295"
"17","35302"
"17","35345"
"17","35355"
"17","35401"
"17","35358"
"17","79252"
"17","35394"
"17","42438"
"17","35422"
"17","35476"
"17","54490"
"17","35493"
"17","79593"
"17","35510"
"17","43918"
"17","79404"
"17","35554"
"17","35600"
"17","24046"
"17","35616"
"17","9232"
"17","35634"
"17","35664"
"17","54198"
"17","35679"
"17","46683"
"17","52728"
"17","28924"
"17","93668"
"17","35734"
"17","86183"
"17","35745"
"17","35832"
"17","42260"
"17","42707"
"17","35861"
"17","35867"
"17","35872"
"17","35877"
"17","35895"
"17","35925"
"17","35936"
"17","35939"
"17","35941"
"17","87806"
"17","82359"
"17","35965"
"17","19186"
"17","35983"
"17","35999"
"17","36001"
"17","53760"
"17","36031"
"17","36040"
"17","46735"
"17","122021"
"17","36059"
"17","47776"
"17","10239"
"17","78966"
"17","36084"
"17","36096"
"17","53444"
"17","42801"
"17","86476"
"17","36130"
"17","41939"
"17","430"
"17","81578"
"17","89879"
"17","22996"
"17","36602"
"17","62669"
"17","36668"
"17","2614"
"17","44737"
"17","36813"
"17","36833"
"17","36846"
"17","36862"
"17","90996"
"17","36879"
"17","36892"
"17","36896"
"17","36913"
"17","36936"
"17","36972"
"17","36979"
"17","80715"
"17","29395"
"17","41541"
"17","126483"
"17","43681"
"17","36996"
"17","63016"
"17","37034"
"17","42450"
"17","43261"
"17","43313"
"17","34288"
"17","34432"
"17","5083"
"17","42346"
"17","37000"
"17","37131"
"17","37141"
"17","37149"
"17","11989"
"17","23666"
"17","23915"
"17","24858"
"17","37199"
"17","37200"
"17","61749"
"17","37209"
"17","37219"
"17","37232"
"17","37240"
"17","91326"
"17","37251"
"17","37261"
"17","37268"
"17","37278"
"17","90732"
"17","91540"
"17","33587"
"17","134275"
"17","35194"
"17","91585"
"17","37339"
"17","63108"
"17","99136"
"17","37374"
"17","50368"
"17","29633"
"17","30211"
"17","31097"
"17","10903"
"17","37457"
"17","37464"
"17","37471"
"17","44167"
"17","37477"
"17","37498"
"17","37514"
"17","37525"
"17","37530"
"17","37532"
"17","37538"
"17","37550"
"17","37551"
"17","37558"
"17","47076"
"17","47111"
"17","37594"
"17","60479"
"17","46750"
"17","37622"
"17","82164"
"17","37643"
"17","37646"
"17","1941"
"17","31328"
"17","46712"
"17","37664"
"17","47585"
"17","37668"
"17","37672"
"17","1039"
"17","5588"
"17","86"
"17","37693"
"17","59271"
"17","37702"
"17","46411"
"17","60961"
"17","14318"
"17","37723"
"17","42176"
"17","37737"
"17","41002"
"17","37748"
"17","37757"
"17","37759"
"17","82226"
"17","37791"
"17","56121"
"17","81841"
"17","6529"
"17","37814"
"17","37822"
"17","37856"
"17","37864"
"17","37881"
"17","84098"
"17","44059"
"17","37891"
"17","37912"
"17","37917"
"17","32698"
"17","37950"
"17","37959"
"17","2842"
"17","29907"
"17","37965"
"17","89385"
"17","37975"
"17","37977"
"17","14373"
"17","37997"
"17","37996"
"17","90589"
"17","90660"
"17","3413"
"17","41208"
"17","60781"
"17","38031"
"17","38046"
"17","71571"
"17","11666"
"17","8115"
"17","3905"
"17","25101"
"17","38085"
"17","38091"
"17","10199"
"17","60554"
"17","121503"
"17","4868"
"17","61382"
"17","29016"
"17","38185"
"17","40168"
"17","8406"
"17","10015"
"17","3822"
"17","8323"
"17","336"
"17","79840"
"17","38231"
"17","38242"
"17","42037"
"17","38252"
"17","38254"
"17","38255"
"17","17273"
"17","8986"
"17","58342"
"17","38273"
"17","59573"
"17","89956"
"17","89959"
"17","62567"
"17","90652"
"17","38309"
"17","90420"
"17","38339"
"17","38351"
"17","38356"
"17","38361"
"17","90517"
"17","38373"
"17","38381"
"17","38386"
"17","38395"
"17","38403"
"17","38405"
"17","38416"
"17","38420"
"17","38423"
"17","58565"
"17","89369"
"17","38456"
"17","58978"
"17","38469"
"17","38474"
"17","38490"
"17","1064"
"17","38493"
"17","38499"
"17","11558"
"17","38506"
"17","38510"
"17","90258"
"17","38542"
"17","38551"
"17","38567"
"17","38571"
"17","38581"
"17","38586"
"17","38590"
"17","38601"
"17","38604"
"17","38621"
"17","38631"
"17","38637"
"17","38647"
"17","10393"
"17","38660"
"17","38671"
"17","38676"
"17","90637"
"17","59042"
"17","90548"
"17","38707"
"17","38721"
"17","38727"
"17","38730"
"17","61856"
"17","38743"
"17","23734"
"17","38749"
"17","58501"
"17","89868"
"17","90011"
"17","38763"
"17","38775"
"17","38783"
"17","65570"
"17","38793"
"17","38798"
"17","65521"
"17","38807"
"17","64198"
"17","38817"
"17","91839"
"17","38832"
"17","38841"
"17","38856"
"17","92544"
"17","63293"
"17","38867"
"17","92856"
"17","66413"
"17","38893"
"17","38907"
"17","38912"
"17","38923"
"17","64134"
"17","38924"
"17","64740"
"17","2981"
"17","38946"
"17","38961"
"17","65046"
"17","38971"
"17","64779"
"17","38985"
"17","38988"
"17","38992"
"17","64500"
"17","39018"
"17","64637"
"17","39033"
"17","39042"
"17","39046"
"17","39052"
"17","39059"
"17","65630"
"17","39069"
"17","39075"
"17","39085"
"17","39088"
"17","42966"
"17","39107"
"17","41025"
"17","39162"
"17","8274"
"17","4449"
"17","37523"
"17","64668"
"17","39149"
"17","1800"
"17","11549"
"17","39201"
"17","79911"
"17","79056"
"17","9087"
"17","39183"
"17","38492"
"17","39199"
"17","39210"
"17","42644"
"17","10651"
"17","53030"
"17","80385"
"17","39297"
"17","43158"
"17","27593"
"17","4621"
"17","39242"
"17","4109"
"17","39267"
"17","8423"
"17","39276"
"17","39298"
"17","39302"
"17","39313"
"17","23571"
"17","3889"
"17","39314"
"17","39351"
"17","39369"
"17","39392"
"17","39411"
"17","39415"
"17","39441"
"17","120341"
"17","39496"
"17","39550"
"17","39513"
"17","39528"
"17","39542"
"17","39591"
"17","19312"
"17","91226"
"17","39595"
"17","64305"
"17","39611"
"17","39619"
"17","39718"
"17","39624"
"17","65158"
"17","64323"
"17","39642"
"17","39645"
"17","39652"
"17","39657"
"17","39663"
"17","39665"
"17","39676"
"17","39691"
"17","39700"
"17","91982"
"17","39733"
"17","39736"
"17","39753"
"17","39758"
"17","39768"
"17","64674"
"17","39782"
"17","39784"
"17","39792"
"17","39800"
"17","63592"
"17","39812"
"17","63653"
"17","91662"
"17","39839"
"17","39849"
"17","39853"
"17","62708"
"17","91274"
"17","63936"
"17","63719"
"17","91198"
"17","91092"
"17","39892"
"17","92063"
"17","64097"
"17","91917"
"17","92003"
"17","64645"
"17","92680"
"17","64920"
"17","63565"
"17","65011"
"17","39958"
"17","39959"
"17","39962"
"17","39969"
"17","39974"
"17","39980"
"17","39984"
"17","92401"
"17","40000"
"17","40010"
"17","40012"
"17","91844"
"17","91262"
"17","40042"
"17","40052"
"17","64276"
"17","13391"
"17","40065"
"17","40067"
"17","40076"
"17","40080"
"17","14601"
"17","40087"
"17","40095"
"17","62854"
"17","40103"
"17","40105"
"17","40117"
"17","40120"
"17","40129"
"17","40132"
"17","121229"
"17","40141"
"17","66466"
"17","66468"
"17","40160"
"17","40165"
"17","66439"
"17","66454"
"17","40180"
"17","40191"
"17","92745"
"17","40197"
"17","40200"
"17","40209"
"17","66484"
"17","93149"
"17","40223"
"17","92823"
"17","40227"
"17","40379"
"17","40238"
"17","40240"
"17","40243"
"17","93423"
"17","40257"
"17","93301"
"17","40269"
"17","40283"
"17","65363"
"17","92914"
"17","92655"
"17","40289"
"17","40291"
"17","40299"
"17","40302"
"17","93312"
"17","93188"
"17","65884"
"17","65930"
"17","40315"
"17","40319"
"17","40328"
"17","40336"
"17","40347"
"17","40355"
"17","92671"
"17","40357"
"17","65402"
"17","92597"
"17","40361"
"17","93251"
"17","66552"
"17","40376"
"17","42824"
"17","40432"
"17","40467"
"17","40486"
"17","65394"
"17","66506"
"17","42053"
"17","42522"
"17","65381"
"17","42510"
"17","92684"
"17","92878"
"17","65915"
"17","66396"
"17","93083"
"17","93368"
"17","41270"
"17","65998"
"17","41156"
"17","42630"
"17","80174"
"17","42650"
"17","66141"
"17","120698"
"17","46413"
"17","40405"
"17","25741"
"17","49828"
"17","1799"
"17","25379"
"17","24421"
"17","32276"
"17","24931"
"17","34411"
"17","34314"
"17","41233"
"17","2865"
"17","39519"
"17","15150"
"17","34609"
"17","39111"
"17","41241"
"17","45602"
"17","25325"
"17","23459"
"17","15782"
"17","11521"
"17","34226"
"17","34519"
"17","80007"
"17","38131"
"17","23732"
"17","14296"
"17","42060"
"17","43429"
"17","28291"
"17","31456"
"17","81169"
"17","126371"
"17","121255"
"17","26951"
"17","126604"
"17","28460"
"17","30282"
"17","34023"
"17","4853"
"17","123855"
"17","124630"
"17","5809"
"17","124880"
"17","126615"
"17","46768"
"17","94845"
"17","29092"
"17","125762"
"17","28000"
"17","124204"
"17","122652"
"17","36389"
"17","122923"
"17","127706"
"17","126924"
"17","31862"
"17","89790"
"17","126832"
"17","124829"
"17","126748"
"17","89789"
"17","39306"
"17","11728"
"17","34647"
"17","124302"
"17","122127"
"17","122624"
"17","32923"
"17","124110"
"17","122602"
"17","8052"
"17","31601"
"17","127033"
"17","14270"
"17","121275"
"17","123782"
"17","23532"
"17","124139"
"17","22729"
"17","7358"
"17","27038"
"17","15621"
"17","6858"
"17","123424"
"17","4280"
"17","76459"
"17","125625"
"17","125511"
"17","66978"
"17","83469"
"17","2970"
"17","11964"
"17","9050"
"17","123479"
"17","32832"
"17","313"
"17","91352"
"17","81631"
"17","90837"
"17","30467"
"17","38190"
"17","5614"
"17","23825"
"17","36956"
"17","23641"
"17","22985"
"17","30181"
"17","100868"
"17","34868"
"17","57178"
"17","8102"
"17","33997"
"17","122459"
"17","76461"
"17","24694"
"17","30138"
"17","42884"
"17","83248"
"17","7941"
"17","8797"
"17","42440"
"17","6499"
"17","27682"
"17","2250"
"17","9669"
"17","25503"
"17","10913"
"17","24890"
"17","2213"
"17","2722"
"17","86286"
"17","27642"
"17","23923"
"17","51078"
"17","27316"
"17","4790"
"17","90037"
"17","57415"
"17","78889"
"17","2337"
"17","59920"
"17","30914"
"17","8358"
"17","5943"
"17","23502"
"17","34419"
"17","80803"
"17","93599"
"17","38000"
"17","81763"
"17","83000"
"17","38690"
"17","82746"
"17","78883"
"17","80303"
"17","29202"
"17","32734"
"17","8255"
"17","31815"
"17","11582"
"17","33556"
"17","10317"
"17","31239"
"17","1074"
"17","24049"
"17","25060"
"17","10409"
"17","76463"
"17","26088"
"17","24567"
"17","43612"
"17","88600"
"17","2237"
"17","15"
"17","4428"
"17","11732"
"17","80813"
"17","7464"
"17","8810"
"17","79859"
"17","124001"
"17","48801"
"17","70"
"17","13246"
"17","15630"
"17","45195"
"17","24032"
"17","79396"
"17","24816"
"17","28143"
"17","35841"
"17","14378"
"17","25035"
"17","27519"
"17","114130"
"17","81178"
"17","10647"
"17","86743"
"17","23489"
"17","15031"
"17","1167"
"17","11831"
"17","6761"
"17","10529"
"17","9260"
"17","2811"
"17","49213"
"17","98758"
"17","80867"
"17","80279"
"17","14386"
"17","30565"
"17","34182"
"17","25361"
"17","26677"
"17","27869"
"17","28581"
"17","125948"
"17","131592"
"17","29204"
"17","39307"
"17","12368"
"17","23671"
"17","23754"
"17","23975"
"17","24176"
"17","24991"
"17","84986"
"17","25711"
"17","25740"
"17","81932"
"17","81575"
"17","81623"
"17","50467"
"17","12383"
"17","27657"
"17","83404"
"17","28402"
"17","51183"
"17","112606"
"17","19042"
"17","14420"
"17","43422"
"17","19381"
"17","32941"
"17","81739"
"17","13006"
"17","36464"
"17","12270"
"17","125194"
"17","1360"
"17","37833"
"17","42344"
"17","12830"
"17","41063"
"17","25130"
"17","58958"
"17","67582"
"17","15510"
"17","431"
"17","21560"
"17","23981"
"17","24099"
"17","24221"
"17","79340"
"17","26780"
"17","48917"
"17","10204"
"17","29097"
"17","32843"
"17","56122"
"17","38454"
"17","79361"
"17","76640"
"17","27147"
"17","703"
"17","99820"
"17","87827"
"17","121221"
"17","80646"
"17","24825"
"17","14922"
"17","37686"
"17","5245"
"17","38001"
"17","38161"
"17","38180"
"17","39143"
"17","39145"
"17","17743"
"17","39334"
"17","2026"
"17","39345"
"17","39432"
"17","39435"
"17","39439"
"17","39444"
"17","39593"
"17","39746"
"17","1213"
"17","40441"
"17","40458"
"17","40470"
"17","40473"
"17","40535"
"17","40536"
"17","6129"
"17","40558"
"17","40562"
"17","22939"
"17","22946"
"17","23146"
"17","23149"
"17","23152"
"17","23159"
"17","23164"
"17","13955"
"17","23407"
"17","23412"
"17","23536"
"17","23546"
"17","23608"
"17","41460"
"17","23797"
"17","23798"
"17","23992"
"17","24004"
"17","24066"
"17","24069"
"17","24071"
"17","24073"
"17","9830"
"17","13464"
"17","79328"
"17","24460"
"17","24462"
"17","24468"
"17","79621"
"17","24588"
"17","24595"
"17","26961"
"17","14411"
"17","11150"
"17","11192"
"17","79741"
"17","41566"
"17","19000"
"17","19002"
"17","41607"
"17","29950"
"17","30186"
"17","19018"
"17","19021"
"17","8767"
"17","11139"
"17","24993"
"17","42812"
"17","42813"
"17","43254"
"17","43821"
"17","19068"
"17","42995"
"17","44067"
"17","44068"
"17","31560"
"17","31826"
"17","31828"
"17","31851"
"17","31853"
"17","79923"
"17","31999"
"17","32189"
"17","32258"
"17","32886"
"17","32900"
"17","32912"
"17","32925"
"17","80377"
"17","33312"
"17","43042"
"17","33370"
"17","80806"
"17","80531"
"17","33775"
"17","34069"
"17","34080"
"17","34085"
"17","34089"
"17","34092"
"17","34231"
"17","80590"
"17","34274"
"17","34277"
"17","5394"
"17","34502"
"17","34511"
"17","34513"
"17","34526"
"17","34579"
"17","34595"
"17","34606"
"17","34618"
"17","34737"
"17","34740"
"17","34952"
"17","80058"
"17","35090"
"17","35101"
"17","35103"
"17","35112"
"17","35120"
"17","35218"
"17","35223"
"17","10549"
"17","79679"
"17","35714"
"17","35716"
"17","41991"
"17","36666"
"17","36690"
"17","37128"
"17","37262"
"17","37789"
"17","12206"
"17","37802"
"17","42139"
"17","37887"
"17","37894"
"17","37932"
"17","38173"
"17","38177"
"17","38188"
"17","79812"
"17","38202"
"17","38334"
"17","38421"
"17","79826"
"17","38513"
"17","79697"
"17","39248"
"17","39258"
"17","39769"
"17","40167"
"17","42823"
"17","40385"
"17","40399"
"17","22941"
"17","42667"
"17","42610"
"17","23105"
"17","43052"
"17","23171"
"17","41960"
"17","41591"
"17","23461"
"17","42418"
"17","23658"
"17","23668"
"17","15786"
"17","23676"
"17","79766"
"17","23838"
"17","23841"
"17","41898"
"17","23854"
"17","23931"
"17","23986"
"17","24263"
"17","44127"
"17","24744"
"17","24752"
"17","24971"
"17","24974"
"17","44401"
"17","81773"
"17","25317"
"17","25337"
"17","25351"
"17","11016"
"17","25538"
"17","25558"
"17","25622"
"17","25641"
"17","25870"
